Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Symbol
2025-01-24,441.63,444.21,438.99,442.73,15549500,0.0,0.0,MSFT
2025-01-23,444.27,444.31,439.09,439.58,18389300,0.0,0.0,MSFT
2025-01-22,443.76,444.83,433.62,435.17,27803800,0.0,0.0,MSFT
2025-01-21,426.16,428.55,423.27,427.85,26085700,0.0,0.0,MSFT
2025-01-17,426.69,432.11,425.83,431.72,26197500,0.0,0.0,MSFT
2025-01-16,422.26,427.14,422.07,426.36,15300000,0.0,0.0,MSFT
2025-01-15,423.98,425.81,415.98,416.84,19637800,0.0,0.0,MSFT
2025-01-14,413.4,417.45,408.48,415.53,16935900,0.0,0.0,MSFT
2025-01-13,414.91,416.21,410.04,412.97,17604800,0.0,0.0,MSFT
2025-01-10,416.66,422.39,412.75,422.31,20201100,0.0,0.0,MSFT
2025-01-08,422.24,424.64,419.24,421.15,15054600,0.0,0.0,MSFT
2025-01-07,420.06,428.3,418.5,426.66,18139100,0.0,0.0,MSFT
2025-01-06,425.51,431.95,423.15,425.66,20573600,0.0,0.0,MSFT
2025-01-03,421.04,421.71,417.25,418.78,16662900,0.0,0.0,MSFT
2025-01-02,416.29,423.74,412.58,423.2,16896500,0.0,0.0,MSFT
2024-12-31,419.2,424.4,418.36,423.77,13246500,0.0,0.0,MSFT
2024-12-30,422.51,425.21,419.59,423.73,13158700,0.0,0.0,MSFT
2024-12-27,428.18,432.84,424.02,432.22,18117700,0.0,0.0,MSFT
2024-12-26,435.72,438.53,434.24,436.68,8194200,0.0,0.0,MSFT
2024-12-24,436.93,437.2,431.82,432.27,7164500,0.0,0.0,MSFT
2024-12-23,432.87,435.26,430.46,434.35,19152500,0.0,0.0,MSFT
2024-12-20,434.21,441.32,426.29,430.74,64263700,0.0,0.0,MSFT
2024-12-19,434.64,440.76,433.94,439.21,22963700,0.0,0.0,MSFT
2024-12-18,435.0,450.18,434.63,448.85,24444500,0.0,0.0,MSFT
2024-12-17,451.98,452.8,447.11,448.55,22733500,0.0,0.0,MSFT
2024-12-16,449.12,449.71,442.85,444.83,23598800,0.0,0.0,MSFT
2024-12-13,444.83,448.96,443.14,445.99,20177800,0.0,0.0,MSFT
2024-12-12,447.1,453.67,446.66,446.66,20834800,0.0,0.0,MSFT
2024-12-11,446.54,447.89,441.62,441.62,19200200,0.0,0.0,MSFT
2024-12-10,440.91,447.16,439.19,441.96,18469500,0.0,0.0,MSFT
2024-12-09,443.58,445.88,438.09,440.18,19144400,0.0,0.0,MSFT
2024-12-06,441.15,443.66,439.36,439.88,18821000,0.0,0.0,MSFT
2024-12-05,440.2,442.23,433.79,435.53,21697800,0.0,0.0,MSFT
2024-12-04,435.03,437.27,430.27,430.66,26009400,0.0,0.0,MSFT
2024-12-03,428.84,430.11,425.4,427.49,18302000,0.0,0.0,MSFT
2024-12-02,428.62,430.63,419.01,419.27,20207200,0.0,0.0,MSFT
2024-11-29,421.15,422.56,415.52,417.79,16271900,0.0,0.0,MSFT
2024-11-27,420.68,424.9,419.71,422.79,18332400,0.0,0.0,MSFT
2024-11-26,425.65,426.7,416.56,417.3,23458900,0.0,0.0,MSFT
2024-11-25,416.5,418.78,412.58,416.09,27691100,0.0,0.0,MSFT
2024-11-22,414.72,415.12,408.81,409.12,24814600,0.0,0.0,MSFT
2024-11-21,410.61,417.49,408.05,417.21,20780200,0.83,0.0,MSFT
2024-11-20,412.39,414.18,407.52,413.76,19191700,0.0,0.0,MSFT
2024-11-19,414.68,414.83,408.48,410.03,18133500,0.0,0.0,MSFT
2024-11-18,412.66,415.28,409.03,411.78,24727000,0.0,0.0,MSFT
2024-11-15,411.91,419.65,410.56,416.69,28247600,0.0,0.0,MSFT
2024-11-14,423.71,424.98,416.87,421.83,30246900,0.0,0.0,MSFT
2024-11-13,422.03,426.13,415.09,418.5,21502200,0.0,0.0,MSFT
2024-11-12,419.88,421.28,414.09,415.13,19401200,0.0,0.0,MSFT
2024-11-11,414.9,421.64,412.9,419.37,24503300,0.0,0.0,MSFT
2024-11-08,419.39,423.32,418.64,422.15,16891400,0.0,0.0,MSFT
2024-11-07,422.26,423.67,416.75,418.14,19901800,0.0,0.0,MSFT
2024-11-06,417.05,417.32,407.46,409.35,26681800,0.0,0.0,MSFT
2024-11-05,408.39,411.81,405.04,405.33,17626000,0.0,0.0,MSFT
2024-11-04,405.42,407.36,402.55,406.75,19672300,0.0,0.0,MSFT
2024-11-01,407.31,412.4,404.46,405.96,24230400,0.0,0.0,MSFT
2024-10-31,403.32,413.06,403.27,412.26,53971000,0.0,0.0,MSFT
2024-10-30,429.31,435.23,428.88,434.18,29749100,0.0,0.0,MSFT
2024-10-29,428.73,429.94,422.63,424.81,17644100,0.0,0.0,MSFT
2024-10-28,423.41,428.72,423.12,428.44,14882400,0.0,0.0,MSFT
2024-10-25,424.96,429.3,423.39,423.58,16899100,0.0,0.0,MSFT
2024-10-24,421.57,422.81,419.25,422.16,13581600,0.0,0.0,MSFT
2024-10-23,421.44,427.87,419.38,427.65,19654400,0.0,0.0,MSFT
2024-10-22,424.32,427.37,414.92,415.37,25482200,0.0,0.0,MSFT
2024-10-21,415.66,415.84,410.67,413.02,14206100,0.0,0.0,MSFT
2024-10-18,415.04,416.52,413.16,414.03,17145300,0.0,0.0,MSFT
2024-10-17,413.61,419.35,412.49,419.21,14820000,0.0,0.0,MSFT
2024-10-16,413.02,413.26,407.42,412.08,15508900,0.0,0.0,MSFT
2024-10-15,415.62,419.33,412.17,419.03,18900200,0.0,0.0,MSFT
2024-10-14,416.02,420.88,414.41,414.66,16653100,0.0,0.0,MSFT
2024-10-11,413.22,414.02,410.17,413.04,14144900,0.0,0.0,MSFT
2024-10-10,412.74,414.24,410.07,412.14,13848400,0.0,0.0,MSFT
2024-10-09,414.35,417.25,411.21,412.76,14974300,0.0,0.0,MSFT
2024-10-08,411.62,412.56,405.13,407.84,19229300,0.0,0.0,MSFT
2024-10-07,406.49,414.0,405.95,412.9,20919800,0.0,0.0,MSFT
2024-10-04,412.96,416.62,411.88,415.12,19169700,0.0,0.0,MSFT
2024-10-03,413.44,416.42,411.2,414.52,13686400,0.0,0.0,MSFT
2024-10-02,414.02,419.67,413.6,419.43,16582300,0.0,0.0,MSFT
2025-10-01,459.46,462.29,440.75,443.8,97617000,0.0,0.0,TSLA
2025-09-30,444.72,445.0,433.12,441.52,74358000,0.0,0.0,TSLA
2025-09-29,443.21,450.98,439.5,444.35,79491500,0.0,0.0,TSLA
2025-09-26,440.4,440.47,421.02,428.3,101628200,0.0,0.0,TSLA
2025-09-25,423.39,435.35,419.08,435.24,96746400,0.0,0.0,TSLA
2025-09-24,442.79,444.21,429.03,429.83,93133600,0.0,0.0,TSLA
2025-09-23,425.85,440.97,423.72,439.88,83422700,0.0,0.0,TSLA
2025-09-22,434.21,444.98,429.13,431.11,97108800,0.0,0.0,TSLA
2025-09-19,426.07,429.47,421.72,421.82,93131000,0.0,0.0,TSLA
2025-09-18,416.85,432.22,416.56,428.87,90454500,0.0,0.0,TSLA
2025-09-17,425.86,428.31,409.67,415.75,106133500,0.0,0.0,TSLA
2025-09-16,421.62,423.25,411.43,414.5,104285700,0.0,0.0,TSLA
2025-09-15,410.04,425.7,402.43,423.13,163823700,0.0,0.0,TSLA
2025-09-12,395.94,396.69,370.24,370.94,168156400,0.0,0.0,TSLA
2025-09-11,368.81,368.99,347.6,350.17,103756000,0.0,0.0,TSLA
2025-09-10,347.79,356.33,346.07,350.55,72121700,0.0,0.0,TSLA
2025-09-09,346.97,350.77,343.82,348.44,53816000,0.0,0.0,TSLA
2025-09-08,346.4,358.44,344.84,354.64,75208300,0.0,0.0,TSLA
2025-09-05,350.84,355.87,344.68,348.0,108989800,0.0,0.0,TSLA
2025-09-04,338.53,338.89,331.48,336.15,60711000,0.0,0.0,TSLA
2025-09-03,334.09,343.33,328.51,335.2,88733300,0.0,0.0,TSLA
2025-09-02,329.36,333.33,325.6,328.23,58392000,0.0,0.0,TSLA
2025-08-29,333.87,348.75,331.7,347.23,81145700,0.0,0.0,TSLA
2025-08-28,345.98,353.55,340.26,350.91,67903200,0.0,0.0,TSLA
2025-08-27,349.6,355.39,349.16,351.94,65519000,0.0,0.0,TSLA
2025-08-26,351.67,351.9,343.72,344.93,76651600,0.0,0.0,TSLA
2025-08-25,346.6,349.53,335.03,338.9,86670000,0.0,0.0,TSLA
2025-08-22,340.01,340.25,319.69,321.66,94016300,0.0,0.0,TSLA
2025-08-21,320.11,324.9,318.68,322.08,55744400,0.0,0.0,TSLA
2025-08-20,323.9,331.37,314.6,329.22,77481800,0.0,0.0,TSLA
2025-08-19,329.31,340.55,327.85,335.79,75956000,0.0,0.0,TSLA
2025-08-18,335.16,336.27,329.59,329.62,56956600,0.0,0.0,TSLA
2025-08-15,330.56,339.3,327.02,337.66,74319800,0.0,0.0,TSLA
2025-08-14,335.58,340.47,330.4,335.76,75000700,0.0,0.0,TSLA
2025-08-13,339.38,348.98,338.2,341.5,67838900,0.0,0.0,TSLA
2025-08-12,340.84,345.26,332.94,345.0,80522100,0.0,0.0,TSLA
2025-08-11,339.03,346.64,334.15,335.0,105320200,0.0,0.0,TSLA
2025-08-08,329.65,335.15,320.98,321.43,91200300,0.0,0.0,TSLA
2025-08-07,322.27,322.4,316.16,319.79,66658700,0.0,0.0,TSLA
2025-08-06,319.91,320.47,306.93,307.89,78523600,0.0,0.0,TSLA
2025-08-05,308.72,312.45,305.5,308.95,57961300,0.0,0.0,TSLA
2025-08-04,309.26,312.12,303.0,309.08,78683900,0.0,0.0,TSLA
2025-08-01,302.63,309.31,297.82,306.21,89121400,0.0,0.0,TSLA
2025-07-31,308.27,321.37,306.1,319.61,85270900,0.0,0.0,TSLA
2025-07-30,319.04,324.45,311.62,322.18,83931900,0.0,0.0,TSLA
2025-07-29,321.2,326.25,318.25,325.55,87358900,0.0,0.0,TSLA
2025-07-28,325.59,330.49,315.69,318.45,112673800,0.0,0.0,TSLA
2025-07-25,316.06,323.63,308.01,308.74,148227000,0.0,0.0,TSLA
2025-07-24,305.3,310.15,300.41,310.0,156966000,0.0,0.0,TSLA
2025-07-23,332.56,336.2,328.67,330.9,92553800,0.0,0.0,TSLA
2025-07-22,332.11,335.41,321.55,329.74,77370400,0.0,0.0,TSLA
2025-07-21,328.49,338.0,326.88,334.4,75768800,0.0,0.0,TSLA
2025-07-18,329.65,330.9,321.42,321.66,94255000,0.0,0.0,TSLA
2025-07-17,319.41,324.34,317.06,323.15,73922900,0.0,0.0,TSLA
2025-07-16,321.67,323.5,312.62,312.8,97284800,0.0,0.0,TSLA
2025-07-15,310.78,321.2,310.5,319.68,77556300,0.0,0.0,TSLA
2025-07-14,316.9,322.6,312.67,317.73,78043400,0.0,0.0,TSLA
2025-07-11,313.51,314.09,305.65,307.89,79236400,0.0,0.0,TSLA
2025-07-10,309.87,310.48,300.0,300.05,104365300,0.0,0.0,TSLA
2025-07-09,295.88,300.15,293.55,297.55,75586800,0.0,0.0,TSLA
2025-07-08,297.81,304.05,294.35,297.0,103246700,0.0,0.0,TSLA
2025-07-07,293.94,296.15,288.77,291.37,131177900,0.0,0.0,TSLA
2025-07-03,315.35,318.45,312.76,317.99,58042300,0.0,0.0,TSLA
2025-07-02,315.65,316.83,303.82,312.63,119483700,0.0,0.0,TSLA
2025-07-01,300.71,305.89,293.21,298.46,145085700,0.0,0.0,TSLA
2025-06-30,317.66,325.58,316.6,319.9,76695100,0.0,0.0,TSLA
2025-06-27,323.63,329.34,317.5,324.51,89067000,0.0,0.0,TSLA
2025-06-26,325.78,331.05,323.61,324.61,80440900,0.0,0.0,TSLA
2025-06-25,327.55,343.0,320.4,342.7,119845100,0.0,0.0,TSLA
2025-06-24,340.47,356.26,340.44,356.17,114736200,0.0,0.0,TSLA
2025-06-23,348.68,357.54,327.48,327.54,190716800,0.0,0.0,TSLA
2025-06-20,322.16,332.36,317.78,327.95,108688000,0.0,0.0,TSLA
2025-06-18,322.05,329.32,315.45,317.31,95137700,0.0,0.0,TSLA
2025-06-17,316.35,327.26,314.74,326.09,88282700,0.0,0.0,TSLA
2025-06-16,329.13,332.05,326.41,331.29,83925900,0.0,0.0,TSLA
2025-06-13,325.31,332.99,313.3,313.97,128964300,0.0,0.0,TSLA
2025-06-12,319.11,332.56,316.86,323.08,105127500,0.0,0.0,TSLA
2025-06-11,326.43,335.5,322.5,334.4,122611400,0.0,0.0,TSLA
2025-06-10,326.09,327.83,310.67,314.94,151256500,0.0,0.0,TSLA
2025-06-09,308.58,309.83,281.85,285.96,140908900,0.0,0.0,TSLA
2025-06-06,295.14,305.5,291.14,298.83,164747700,0.0,0.0,TSLA
2025-06-05,284.7,324.55,273.21,322.49,287499800,0.0,0.0,TSLA
2025-06-04,332.05,345.6,327.33,345.1,98912100,0.0,0.0,TSLA
2025-06-03,344.27,355.4,343.04,346.6,99324500,0.0,0.0,TSLA
2025-06-02,342.69,348.02,333.33,343.5,81873800,0.0,0.0,TSLA
2025-05-30,346.46,363.68,345.29,355.52,123474900,0.0,0.0,TSLA
2025-05-29,358.43,367.71,356.0,365.29,88087800,0.0,0.0,TSLA
2025-05-28,356.9,365.0,355.91,364.84,91404300,0.0,0.0,TSLA
2025-05-27,362.89,363.79,347.32,347.35,120146400,0.0,0.0,TSLA
2025-05-23,339.34,343.18,333.21,337.92,84654800,0.0,0.0,TSLA
2025-05-22,341.04,347.27,331.39,331.9,97113400,0.0,0.0,TSLA
2025-05-21,334.62,347.35,332.2,344.43,102354800,0.0,0.0,TSLA
2025-05-20,343.82,354.99,341.63,347.87,131715500,0.0,0.0,TSLA
2025-05-19,342.09,343.0,333.37,336.3,88869900,0.0,0.0,TSLA
2025-05-16,349.98,351.62,342.33,346.24,95895700,0.0,0.0,TSLA
2025-05-15,342.82,346.14,334.72,340.34,97882600,0.0,0.0,TSLA
2025-05-14,347.68,350.0,337.0,342.5,136997300,0.0,0.0,TSLA
2025-05-13,334.07,337.59,316.8,320.0,136992600,0.0,0.0,TSLA
2025-05-12,318.38,322.21,311.5,321.99,112826700,0.0,0.0,TSLA
2025-05-09,298.26,307.04,290.0,290.21,132387800,0.0,0.0,TSLA
2025-05-08,284.82,289.8,279.41,279.63,97539400,0.0,0.0,TSLA
2025-05-07,276.22,277.92,271.0,276.88,71592600,0.0,0.0,TSLA
2025-05-06,275.35,277.73,271.35,273.11,76715800,0.0,0.0,TSLA
2025-05-05,280.26,284.85,274.4,284.57,94618900,0.0,0.0,TSLA
2025-05-02,287.21,294.78,279.81,284.9,114454700,0.0,0.0,TSLA
2025-05-01,280.52,290.87,279.81,280.01,99659000,0.0,0.0,TSLA
2025-04-30,282.16,284.45,270.78,279.9,128961100,0.0,0.0,TSLA
2025-04-29,292.03,293.32,279.47,285.5,108906600,0.0,0.0,TSLA
2025-04-28,285.88,294.86,272.42,288.98,151731800,0.0,0.0,TSLA
2025-04-25,284.95,286.85,259.63,261.69,167560700,0.0,0.0,TSLA
2025-04-24,259.51,259.54,249.2,250.5,94464200,0.0,0.0,TSLA
2025-04-23,250.74,259.45,244.43,254.86,150381900,0.0,0.0,TSLA
2025-04-22,237.97,242.79,229.85,230.96,120858500,0.0,0.0,TSLA
2025-04-21,227.5,232.21,222.79,230.26,97768000,0.0,0.0,TSLA
2025-04-17,241.37,244.34,237.68,243.47,83404800,0.0,0.0,TSLA
2025-04-16,241.55,251.97,233.89,247.61,112378700,0.0,0.0,TSLA
2025-04-15,254.11,258.75,247.54,249.91,79594300,0.0,0.0,TSLA
2025-04-14,252.35,261.8,245.93,258.36,100135200,0.0,0.0,TSLA
2025-04-11,252.31,257.74,241.36,251.84,128948100,0.0,0.0,TSLA
2025-04-10,252.4,262.49,239.33,260.0,181722600,0.0,0.0,TSLA
2025-04-09,272.2,274.69,223.88,224.69,219433400,0.0,0.0,TSLA
2025-04-08,221.86,250.44,217.8,245.0,171603500,0.0,0.0,TSLA
2025-04-07,233.29,252.0,214.25,223.78,183453800,0.0,0.0,TSLA
2025-04-04,239.43,261.0,236.0,255.38,181229400,0.0,0.0,TSLA
2025-04-03,267.28,276.3,261.51,265.29,136174300,0.0,0.0,TSLA
2025-04-02,282.76,284.99,251.27,254.6,212787800,0.0,0.0,TSLA
2025-04-01,268.46,277.45,259.25,263.8,146486900,0.0,0.0,TSLA
2025-03-31,259.16,260.56,243.36,249.31,134008900,0.0,0.0,TSLA
2025-03-28,263.55,276.1,260.57,275.58,123809400,0.0,0.0,TSLA
2025-03-27,273.13,291.85,271.82,272.48,162572100,0.0,0.0,TSLA
2025-03-26,272.06,284.9,266.51,282.66,153629800,0.0,0.0,TSLA
2025-03-25,288.14,288.2,271.28,283.6,150361500,0.0,0.0,TSLA
2025-03-24,278.39,278.64,256.33,258.08,169079900,0.0,0.0,TSLA
2025-03-21,248.71,249.52,234.55,234.99,132728700,0.0,0.0,TSLA
2025-03-20,236.26,238.0,230.05,233.35,99028300,0.0,0.0,TSLA
2025-03-19,235.86,241.41,229.2,231.61,111993800,0.0,0.0,TSLA
2025-03-18,225.31,230.1,222.28,228.16,111477600,0.0,0.0,TSLA
2025-03-17,238.01,245.4,232.8,245.06,111900600,0.0,0.0,TSLA
2025-03-14,249.98,251.58,240.73,247.31,100242300,0.0,0.0,TSLA
2025-03-13,240.68,248.29,232.6,248.13,114813500,0.0,0.0,TSLA
2025-03-12,248.09,251.84,241.1,247.22,142215700,0.0,0.0,TSLA
2025-03-11,230.58,237.06,217.02,225.31,174896400,0.0,0.0,TSLA
2025-03-10,222.15,253.37,220.0,252.54,189076900,0.0,0.0,TSLA
2025-03-07,262.67,266.25,250.73,259.32,102369600,0.0,0.0,TSLA
2025-03-06,263.45,272.65,260.02,272.06,98451600,0.0,0.0,TSLA
2025-03-05,279.1,279.55,267.71,272.92,94042900,0.0,0.0,TSLA
2025-03-04,272.04,284.35,261.84,270.93,126706600,0.0,0.0,TSLA
2025-03-03,284.65,303.94,277.3,300.34,115551400,0.0,0.0,TSLA
2025-02-28,292.98,293.88,273.6,279.5,115697000,0.0,0.0,TSLA
2025-02-27,281.95,297.23,280.88,291.16,101748200,0.0,0.0,TSLA
2025-02-26,290.8,309.0,288.04,303.71,100118300,0.0,0.0,TSLA
2025-02-25,302.8,328.89,297.25,327.02,134228800,0.0,0.0,TSLA
2025-02-24,330.53,342.4,324.7,338.14,76052300,0.0,0.0,TSLA
2025-02-21,337.8,354.98,334.42,353.44,74058600,0.0,0.0,TSLA
2025-02-20,354.4,362.3,348.0,361.51,45965400,0.0,0.0,TSLA
2025-02-19,360.56,367.34,353.67,354.0,67094400,0.0,0.0,TSLA
2025-02-18,354.11,359.1,350.02,355.01,51631700,0.0,0.0,TSLA
2025-02-14,355.84,362.0,347.5,360.62,68277300,0.0,0.0,TSLA
2025-02-13,355.94,358.69,342.85,345.0,89441500,0.0,0.0,TSLA
2025-02-12,336.51,346.4,329.12,329.94,105382700,0.0,0.0,TSLA
2025-02-11,328.5,349.37,325.1,345.8,118543400,0.0,0.0,TSLA
2025-02-10,350.73,362.7,350.51,356.21,77514900,0.0,0.0,TSLA
2025-02-07,361.62,380.55,360.34,370.19,70298300,0.0,0.0,TSLA
2025-02-06,374.32,375.4,363.18,373.03,77918200,0.0,0.0,TSLA
2025-02-05,378.17,388.39,375.53,387.51,57223300,0.0,0.0,TSLA
2025-02-04,392.21,394.0,381.4,382.63,57072200,0.0,0.0,TSLA
2025-02-03,383.68,389.17,374.36,386.68,93732100,0.0,0.0,TSLA
2025-01-31,404.6,419.99,401.34,401.53,83283600,0.0,0.0,TSLA
2025-01-30,400.28,412.5,384.41,410.78,98092900,0.0,0.0,TSLA
2025-01-29,389.1,398.59,384.48,395.21,68033600,0.0,0.0,TSLA
2025-01-28,398.09,400.59,386.5,396.91,48910700,0.0,0.0,TSLA
2025-01-27,397.15,406.69,389.0,394.8,58125500,0.0,0.0,TSLA
2025-01-24,406.58,418.88,405.78,414.45,56427100,0.0,0.0,TSLA
2025-01-23,412.38,420.73,408.95,416.06,50690600,0.0,0.0,TSLA
2025-01-22,415.11,428.0,414.59,416.81,60963300,0.0,0.0,TSLA
2025-01-21,424.07,433.2,406.31,432.64,87320900,0.0,0.0,TSLA
2025-01-17,426.5,439.74,419.75,421.5,94991400,0.0,0.0,TSLA
2025-01-16,413.82,424.0,409.13,423.49,68335200,0.0,0.0,TSLA
2025-01-15,428.22,429.8,405.66,409.9,81375500,0.0,0.0,TSLA
2025-01-14,396.36,422.64,394.54,414.34,84565000,0.0,0.0,TSLA
2025-01-13,403.31,403.79,380.07,383.21,67580500,0.0,0.0,TSLA
2025-01-10,394.74,399.28,377.29,391.4,62287300,0.0,0.0,TSLA
2025-01-08,394.94,402.5,387.4,392.95,73038800,0.0,0.0,TSLA
2025-01-07,394.36,414.33,390.0,405.83,75699500,0.0,0.0,TSLA
2025-01-06,411.05,426.43,401.7,423.2,85516500,0.0,0.0,TSLA
2025-01-03,410.44,411.88,379.45,381.48,95423300,0.0,0.0,TSLA
2025-01-02,379.28,392.73,373.04,390.1,109710700,0.0,0.0,TSLA
2024-12-31,403.84,427.93,402.54,423.79,76825100,0.0,0.0,TSLA
2024-12-30,417.41,427.0,415.75,419.4,64941000,0.0,0.0,TSLA
2024-12-27,431.66,450.0,426.5,449.52,82666800,0.0,0.0,TSLA
2024-12-26,454.13,465.33,451.02,465.16,76366400,0.0,0.0,TSLA
2024-12-24,462.28,462.78,435.14,435.9,59551800,0.0,0.0,TSLA
2024-12-23,430.6,434.51,415.41,431.0,72698100,0.0,0.0,TSLA
2024-12-20,421.06,447.08,417.64,425.51,132216200,0.0,0.0,TSLA
2024-12-19,436.17,456.36,420.02,451.88,118566100,0.0,0.0,TSLA
2024-12-18,440.13,488.54,427.01,466.5,149340800,0.0,0.0,TSLA
2024-12-17,479.86,483.99,457.51,475.9,131223000,0.0,0.0,TSLA
2024-12-16,463.02,463.19,436.15,441.09,114083800,0.0,0.0,TSLA
2024-12-13,436.23,436.3,415.71,420.0,89000200,0.0,0.0,TSLA
2024-12-12,418.1,429.3,415.0,424.84,87752200,0.0,0.0,TSLA
2024-12-11,424.77,424.88,402.38,409.7,104287600,0.0,0.0,TSLA
2024-12-10,400.99,409.73,390.85,392.68,97563600,0.0,0.0,TSLA
2024-12-09,389.79,404.8,378.01,397.61,96359200,0.0,0.0,TSLA
2024-12-06,389.22,389.49,370.8,377.42,81455800,0.0,0.0,TSLA
2024-12-05,369.49,375.43,359.5,359.87,81403600,0.0,0.0,TSLA
2024-12-04,357.93,358.1,348.6,353.0,50810900,0.0,0.0,TSLA
2024-12-03,351.42,355.69,348.2,351.8,58267200,0.0,0.0,TSLA
2024-12-02,357.09,360.0,351.15,352.38,77986500,0.0,0.0,TSLA
2024-11-29,345.16,345.45,334.65,336.08,37167600,0.0,0.0,TSLA
2024-11-27,332.89,342.55,326.59,341.8,57896400,0.0,0.0,TSLA
2024-11-26,338.23,346.96,335.66,341.0,62295900,0.0,0.0,TSLA
2024-11-25,338.59,361.93,338.2,360.14,95890900,0.0,0.0,TSLA
2024-11-22,352.56,361.53,337.7,341.09,89140700,0.0,0.0,TSLA
2024-11-21,339.64,347.99,335.28,343.81,58011700,0.0,0.0,TSLA
2024-11-20,342.03,346.6,334.3,345.0,66340700,0.0,0.0,TSLA
2024-11-19,346.0,347.38,332.75,335.76,88852500,0.0,0.0,TSLA
2024-11-18,338.74,348.55,330.01,340.73,126085600,0.0,0.0,TSLA
2024-11-15,320.72,324.68,309.22,310.57,114440300,0.0,0.0,TSLA
2024-11-14,311.18,329.98,310.37,327.69,120726100,0.0,0.0,TSLA
2024-11-13,330.24,344.6,322.5,335.85,125405600,0.0,0.0,TSLA
2024-11-12,328.49,345.84,323.31,342.74,155726000,0.0,0.0,TSLA
2024-11-11,350.0,358.64,336.0,346.3,210521600,0.0,0.0,TSLA
2024-11-08,321.22,328.71,297.66,299.14,204782800,0.0,0.0,TSLA
2024-11-07,296.91,299.75,285.52,288.89,117309200,0.0,0.0,TSLA
2024-11-06,288.53,289.59,275.62,284.67,165228700,0.0,0.0,TSLA
2024-11-05,251.44,255.28,246.21,247.34,69282500,0.0,0.0,TSLA
2024-11-04,242.84,248.9,238.88,244.56,68802400,0.0,0.0,TSLA
2024-11-01,248.98,254.0,246.63,252.04,57544800,0.0,0.0,TSLA
2024-10-31,249.85,259.75,249.25,257.99,66575300,0.0,0.0,TSLA
2024-10-30,257.55,263.35,255.82,258.04,53993600,0.0,0.0,TSLA
2024-10-29,259.52,264.98,255.51,264.51,80521800,0.0,0.0,TSLA
2024-10-28,262.51,273.54,262.24,270.0,107653600,0.0,0.0,TSLA
2024-10-25,269.19,269.49,255.32,256.01,161611900,0.0,0.0,TSLA
2024-10-24,260.48,262.12,242.65,244.68,204491900,0.0,0.0,TSLA
2024-10-23,213.65,218.72,212.11,217.13,80938900,0.0,0.0,TSLA
2024-10-22,217.97,218.22,215.26,217.31,43268700,0.0,0.0,TSLA
2024-10-21,218.85,220.48,215.73,218.9,47329000,0.0,0.0,TSLA
2024-10-18,220.7,222.28,219.23,220.71,49611900,0.0,0.0,TSLA
2024-10-17,220.89,222.08,217.9,221.59,50791800,0.0,0.0,TSLA
2024-10-16,221.33,222.82,218.93,221.4,49632800,0.0,0.0,TSLA
2024-10-15,219.57,224.26,217.12,220.01,62988800,0.0,0.0,TSLA
2024-10-14,219.16,221.91,213.74,220.13,86291900,0.0,0.0,TSLA
2024-10-11,217.8,223.34,214.38,220.13,142628900,0.0,0.0,TSLA
2024-10-10,238.77,242.79,232.34,241.81,83087100,0.0,0.0,TSLA
2024-10-09,241.05,247.43,239.51,243.82,66289500,0.0,0.0,TSLA
2024-10-08,244.5,246.21,240.56,243.56,56303200,0.0,0.0,TSLA
2024-10-07,240.83,249.83,240.7,249.0,68113300,0.0,0.0,TSLA
2024-10-04,250.08,250.96,244.58,246.69,86573200,0.0,0.0,TSLA
2024-10-03,240.66,249.79,237.81,244.48,80729200,0.0,0.0,TSLA
2024-10-02,249.02,251.16,241.5,247.55,93983900,0.0,0.0,TSLA
